Borough code,Borough,Year/Month,Average House Price £
E09000002,Barking & Dagenham,01/07/2020,304556
E09000002,Barking & Dagenham,01/08/2020,304924
E09000002,Barking & Dagenham,01/09/2020,301702
E09000002,Barking & Dagenham,01/10/2020,304852
E09000002,Barking & Dagenham,01/11/2020,305012
E09000002,Barking & Dagenham,01/12/2020,309560
E09000002,Barking & Dagenham,01/01/2021,312740
E09000002,Barking & Dagenham,01/02/2021,314920
E09000002,Barking & Dagenham,01/03/2021,311911
E09000002,Barking & Dagenham,01/04/2021,310454
E09000002,Barking & Dagenham,01/05/2021,309571
E09000002,Barking & Dagenham,01/06/2021,314031
E09000002,Barking & Dagenham,01/07/2021,309541
E09000002,Barking & Dagenham,01/08/2021,313791
E09000002,Barking & Dagenham,01/09/2021,315039
E09000002,Barking & Dagenham,01/10/2021,326713
E09000002,Barking & Dagenham,01/11/2021,328531
E09000002,Barking & Dagenham,01/12/2021,330851
E09000002,Barking & Dagenham,01/01/2022,335893
E09000002,Barking & Dagenham,01/02/2022,339027
E09000002,Barking & Dagenham,01/03/2022,339588
E09000002,Barking & Dagenham,01/04/2022,334920
E09000002,Barking & Dagenham,01/05/2022,338355
E09000002,Barking & Dagenham,01/06/2022,346172
E09000002,Barking & Dagenham,01/07/2022,350017
E09000002,Barking & Dagenham,01/08/2022,349553
E09000002,Barking & Dagenham,01/09/2022,350039
E09000003,Barnet,01/01/1995,93285
E09000003,Barnet,01/02/1995,93190
E09000003,Barnet,01/03/1995,92248
E09000003,Barnet,01/04/1995,90763
E09000003,Barnet,01/05/1995,90258
E09000003,Barnet,01/06/1995,90107
E09000003,Barnet,01/07/1995,91441
E09000003,Barnet,01/08/1995,92361
E09000003,Barnet,01/09/1995,93273
E09000003,Barnet,01/10/1995,92567
E09000003,Barnet,01/11/1995,90883
E09000003,Barnet,01/12/1995,91134
E09000003,Barnet,01/01/1996,91111
E09000003,Barnet,01/02/1996,92430
E09000003,Barnet,01/03/1996,91410
E09000003,Barnet,01/04/1996,92394
E09000003,Barnet,01/05/1996,91059
E09000003,Barnet,01/06/1996,91978
E09000003,Barnet,01/07/1996,92444
E09000003,Barnet,01/08/1996,95516
E09000003,Barnet,01/09/1996,97490
E09000003,Barnet,01/10/1996,97844
E09000003,Barnet,01/11/1996,97155
E09000003,Barnet,01/12/1996,97174
E09000003,Barnet,01/01/1997,98559
E09000003,Barnet,01/02/1997,100076
E09000003,Barnet,01/03/1997,101130
E09000003,Barnet,01/04/1997,101201
E09000003,Barnet,01/05/1997,103287
E09000003,Barnet,01/06/1997,104609
E09000003,Barnet,01/07/1997,107235
E09000003,Barnet,01/08/1997,108730
E09000003,Barnet,01/09/1997,112380
E09000003,Barnet,01/10/1997,114515
E09000003,Barnet,01/11/1997,115356
E09000003,Barnet,01/12/1997,115521
E09000003,Barnet,01/01/1998,115902
E09000003,Barnet,01/02/1998,116995
E09000003,Barnet,01/03/1998,118866
E09000003,Barnet,01/04/1998,120487
E09000003,Barnet,01/05/1998,122608
E09000003,Barnet,01/06/1998,122490
E09000003,Barnet,01/07/1998,124040
E09000003,Barnet,01/08/1998,125041
E09000003,Barnet,01/09/1998,125320
E09000003,Barnet,01/10/1998,125719
E09000003,Barnet,01/11/1998,125086
E09000003,Barnet,01/12/1998,125757
E09000003,Barnet,01/01/1999,126189
E09000003,Barnet,01/02/1999,127017
E09000003,Barnet,01/03/1999,126902
E09000003,Barnet,01/04/1999,127883
E09000003,Barnet,01/05/1999,129393
E09000003,Barnet,01/06/1999,132608
E09000003,Barnet,01/07/1999,136102
E09000003,Barnet,01/08/1999,139741
E09000003,Barnet,01/09/1999,143596
E09000003,Barnet,01/10/1999,145287
E09000003,Barnet,01/11/1999,147825
E09000003,Barnet,01/12/1999,149510
E09000003,Barnet,01/01/2000,153676
E09000003,Barnet,01/02/2000,156797
E09000003,Barnet,01/03/2000,159939
E09000003,Barnet,01/04/2000,162988
E09000003,Barnet,01/05/2000,165737
E09000003,Barnet,01/06/2000,169025
E09000003,Barnet,01/07/2000,170521
E09000003,Barnet,01/08/2000,173966
E09000003,Barnet,01/09/2000,175610
E09000003,Barnet,01/10/2000,176603
E09000003,Barnet,01/11/2000,175250
E09000003,Barnet,01/12/2000,175320
E09000003,Barnet,01/01/2001,175475
E09000003,Barnet,01/02/2001,178108
E09000003,Barnet,01/03/2001,178226
E09000003,Barnet,01/04/2001,178813
E09000003,Barnet,01/05/2001,178636
E09000003,Barnet,01/06/2001,181194
E09000003,Barnet,01/07/2001,183941
E09000003,Barnet,01/08/2001,187691
E09000003,Barnet,01/09/2001,190954
E09000003,Barnet,01/10/2001,194320
E09000003,Barnet,01/11/2001,198610
E09000003,Barnet,01/12/2001,200792
E09000003,Barnet,01/01/2002,203249
E09000003,Barnet,01/02/2002,202713
E09000003,Barnet,01/03/2002,204694
E09000003,Barnet,01/04/2002,208077
E09000003,Barnet,01/05/2002,214594
E09000003,Barnet,01/06/2002,219793
E09000003,Barnet,01/07/2002,227129
E09000003,Barnet,01/08/2002,230537
E09000003,Barnet,01/09/2002,233748
E09000003,Barnet,01/10/2002,232184
E09000003,Barnet,01/11/2002,235730
E09000003,Barnet,01/12/2002,236506
E09000003,Barnet,01/01/2003,244239
E09000003,Barnet,01/02/2003,245752
E09000003,Barnet,01/03/2003,250708
E09000003,Barnet,01/04/2003,246175
E09000003,Barnet,01/05/2003,244449
E09000003,Barnet,01/06/2003,244464
E09000003,Barnet,01/07/2003,250826
E09000003,Barnet,01/08/2003,254882
E09000003,Barnet,01/09/2003,257504
E09000003,Barnet,01/10/2003,257724
E09000003,Barnet,01/11/2003,257772
E09000003,Barnet,01/12/2003,260059
E09000003,Barnet,01/01/2004,259868
E09000003,Barnet,01/02/2004,261559
E09000003,Barnet,01/03/2004,261478
E09000003,Barnet,01/04/2004,263774
E09000003,Barnet,01/05/2004,269023
E09000003,Barnet,01/06/2004,272859
E09000003,Barnet,01/07/2004,276811
E09000003,Barnet,01/08/2004,276712
E09000003,Barnet,01/09/2004,278219
E09000003,Barnet,01/10/2004,278320
E09000003,Barnet,01/11/2004,282306
E09000003,Barnet,01/12/2004,281320
E09000003,Barnet,01/01/2005,282820
E09000003,Barnet,01/02/2005,277154
E09000003,Barnet,01/03/2005,274216
E09000003,Barnet,01/04/2005,272772
E09000003,Barnet,01/05/2005,273841
E09000003,Barnet,01/06/2005,279515
E09000003,Barnet,01/07/2005,279928
E09000003,Barnet,01/08/2005,282066
E09000003,Barnet,01/09/2005,283148
E09000003,Barnet,01/10/2005,283024
E09000003,Barnet,01/11/2005,283421
E09000003,Barnet,01/12/2005,281611
E09000003,Barnet,01/01/2006,282334
E09000003,Barnet,01/02/2006,281120
E09000003,Barnet,01/03/2006,281674
E09000003,Barnet,01/04/2006,283206
E09000003,Barnet,01/05/2006,286462
E09000003,Barnet,01/06/2006,287725
E09000003,Barnet,01/07/2006,292435
E09000003,Barnet,01/08/2006,296104
E09000003,Barnet,01/09/2006,300381
E09000003,Barnet,01/10/2006,299832
E09000003,Barnet,01/11/2006,300765
E09000003,Barnet,01/12/2006,304015
E09000003,Barnet,01/01/2007,306484
E09000003,Barnet,01/02/2007,309910
E09000003,Barnet,01/03/2007,310377
E09000003,Barnet,01/04/2007,313521
E09000003,Barnet,01/05/2007,318831
E09000003,Barnet,01/06/2007,323805
E09000003,Barnet,01/07/2007,331745
E09000003,Barnet,01/08/2007,334689
E09000003,Barnet,01/09/2007,340987
E09000003,Barnet,01/10/2007,342548
E09000003,Barnet,01/11/2007,345869
E09000003,Barnet,01/12/2007,344219
E09000003,Barnet,01/01/2008,344480
E09000003,Barnet,01/02/2008,339644
E09000003,Barnet,01/03/2008,335896
E09000003,Barnet,01/04/2008,333836
E09000003,Barnet,01/05/2008,338033
E09000003,Barnet,01/06/2008,340825
E09000003,Barnet,01/07/2008,337540
E09000003,Barnet,01/08/2008,329269
E09000003,Barnet,01/09/2008,320831
E09000003,Barnet,01/10/2008,318948
E09000003,Barnet,01/11/2008,314868
E09000003,Barnet,01/12/2008,306110
E09000003,Barnet,01/01/2009,294598
E09000003,Barnet,01/02/2009,289251
E09000003,Barnet,01/03/2009,288719
E09000003,Barnet,01/04/2009,286601
E09000003,Barnet,01/05/2009,288396
E09000003,Barnet,01/06/2009,291608
E09000003,Barnet,01/07/2009,301141
E09000003,Barnet,01/08/2009,305077
E09000003,Barnet,01/09/2009,310670
E09000003,Barnet,01/10/2009,309970
E09000003,Barnet,01/11/2009,310970
E09000003,Barnet,01/12/2009,312235
E09000003,Barnet,01/01/2010,316926
E09000003,Barnet,01/02/2010,318995
E09000003,Barnet,01/03/2010,324873
E09000003,Barnet,01/04/2010,327955
E09000003,Barnet,01/05/2010,331168
E09000003,Barnet,01/06/2010,330965
E09000003,Barnet,01/07/2010,336380
E09000003,Barnet,01/08/2010,341812
E09000003,Barnet,01/09/2010,347747
E09000003,Barnet,01/10/2010,344010
E09000003,Barnet,01/11/2010,341702
E09000003,Barnet,01/12/2010,335004
E09000003,Barnet,01/01/2011,337575
E09000003,Barnet,01/02/2011,339623
E09000003,Barnet,01/03/2011,345258
E09000003,Barnet,01/04/2011,340441
E09000003,Barnet,01/05/2011,335305
E09000003,Barnet,01/06/2011,330259
E09000003,Barnet,01/07/2011,332255
E09000003,Barnet,01/08/2011,334216
E09000003,Barnet,01/09/2011,339125
E09000003,Barnet,01/10/2011,340673
E09000003,Barnet,01/11/2011,346353
E09000003,Barnet,01/12/2011,346653
E09000003,Barnet,01/01/2012,351280
E09000003,Barnet,01/02/2012,352048
E09000003,Barnet,01/03/2012,348611
E09000003,Barnet,01/04/2012,351150
E09000003,Barnet,01/05/2012,353469
E09000003,Barnet,01/06/2012,361667
E09000003,Barnet,01/07/2012,362335
E09000003,Barnet,01/08/2012,362586
E09000003,Barnet,01/09/2012,367109
E09000003,Barnet,01/10/2012,366527
E09000003,Barnet,01/11/2012,365376
E09000003,Barnet,01/12/2012,361371
E09000003,Barnet,01/01/2013,362880
E09000003,Barnet,01/02/2013,363064
E09000003,Barnet,01/03/2013,363754
E09000003,Barnet,01/04/2013,361907
E09000003,Barnet,01/05/2013,364637
E09000003,Barnet,01/06/2013,367754
E09000003,Barnet,01/07/2013,377520
E09000003,Barnet,01/08/2013,382032
E09000003,Barnet,01/09/2013,385304
E09000003,Barnet,01/10/2013,385629
E09000003,Barnet,01/11/2013,390598
E09000003,Barnet,01/12/2013,392168
E09000003,Barnet,01/01/2014,398384
E09000003,Barnet,01/02/2014,403842
E09000003,Barnet,01/03/2014,411453
E09000003,Barnet,01/04/2014,414855
E09000003,Barnet,01/05/2014,421203
E09000003,Barnet,01/06/2014,428806
E09000003,Barnet,01/07/2014,438505
E09000003,Barnet,01/08/2014,446443
E09000003,Barnet,01/09/2014,450728
E09000003,Barnet,01/10/2014,451041
E09000003,Barnet,01/11/2014,448523
E09000003,Barnet,01/12/2014,450577
E09000003,Barnet,01/01/2015,461383
E09000003,Barnet,01/02/2015,471363
E09000003,Barnet,01/03/2015,473233
E09000003,Barnet,01/04/2015,472033
E09000003,Barnet,01/05/2015,466125
E09000003,Barnet,01/06/2015,473322
E09000003,Barnet,01/07/2015,470262
E09000003,Barnet,01/08/2015,478796
E09000003,Barnet,01/09/2015,484487
E09000003,Barnet,01/10/2015,492110
E09000003,Barnet,01/11/2015,499850
E09000003,Barnet,01/12/2015,501293
E09000003,Barnet,01/01/2016,512166
E09000003,Barnet,01/02/2016,509863
E09000003,Barnet,01/03/2016,513342
E09000003,Barnet,01/04/2016,517408
E09000003,Barnet,01/05/2016,533676
E09000003,Barnet,01/06/2016,539830
E09000003,Barnet,01/07/2016,535272
E09000003,Barnet,01/08/2016,532358
E09000003,Barnet,01/09/2016,534921
E09000003,Barnet,01/10/2016,533793
E09000003,Barnet,01/11/2016,526422
E09000003,Barnet,01/12/2016,522223
E09000003,Barnet,01/01/2017,532924
E09000003,Barnet,01/02/2017,540501
E09000003,Barnet,01/03/2017,549401
E09000003,Barnet,01/04/2017,543699
E09000003,Barnet,01/05/2017,544994
E09000003,Barnet,01/06/2017,531344
E09000003,Barnet,01/07/2017,527928
E09000003,Barnet,01/08/2017,526223
E09000003,Barnet,01/09/2017,537986
E09000003,Barnet,01/10/2017,544090
E09000003,Barnet,01/11/2017,541563
E09000003,Barnet,01/12/2017,538718
E09000003,Barnet,01/01/2018,531832
E09000003,Barnet,01/02/2018,531736
E09000003,Barnet,01/03/2018,538120
E09000003,Barnet,01/04/2018,541502
E09000003,Barnet,01/05/2018,533088
E09000003,Barnet,01/06/2018,524702
E09000003,Barnet,01/07/2018,523397
E09000003,Barnet,01/08/2018,533715
E09000003,Barnet,01/09/2018,534951
E09000003,Barnet,01/10/2018,537284
E09000003,Barnet,01/11/2018,535060
E09000003,Barnet,01/12/2018,533810
E09000003,Barnet,01/01/2019,528639
E09000003,Barnet,01/02/2019,523679
E09000003,Barnet,01/03/2019,516531
E09000003,Barnet,01/04/2019,512343
E09000003,Barnet,01/05/2019,503911
E09000003,Barnet,01/06/2019,512694
E09000003,Barnet,01/07/2019,514668
E09000003,Barnet,01/08/2019,528577
E09000003,Barnet,01/09/2019,526670
E09000003,Barnet,01/10/2019,525678
E09000003,Barnet,01/11/2019,530343
E09000003,Barnet,01/12/2019,522552
E09000003,Barnet,01/01/2020,521434
E09000003,Barnet,01/02/2020,516660
E09000003,Barnet,01/03/2020,522115
E09000003,Barnet,01/04/2020,526689
E09000003,Barnet,01/05/2020,526033
E09000003,Barnet,01/06/2020,518175
E09000003,Barnet,01/07/2020,523280
E09000003,Barnet,01/08/2020,529660
E09000003,Barnet,01/09/2020,533619
E09000003,Barnet,01/10/2020,530354
E09000003,Barnet,01/11/2020,528816
E09000003,Barnet,01/12/2020,532528
E09000003,Barnet,01/01/2021,539456
E09000003,Barnet,01/02/2021,539250
E09000003,Barnet,01/03/2021,542160
E09000003,Barnet,01/04/2021,534687
E09000003,Barnet,01/05/2021,538012
E09000003,Barnet,01/06/2021,546801
E09000003,Barnet,01/07/2021,541711
E09000003,Barnet,01/08/2021,555311
E09000003,Barnet,01/09/2021,554752
E09000003,Barnet,01/10/2021,568918
E09000003,Barnet,01/11/2021,572810
E09000003,Barnet,01/12/2021,574877
E09000003,Barnet,01/01/2022,575084
E09000003,Barnet,01/02/2022,571708
E09000003,Barnet,01/03/2022,574787
E09000003,Barnet,01/04/2022,586306
E09000003,Barnet,01/05/2022,593610
E09000003,Barnet,01/06/2022,599301
E09000003,Barnet,01/07/2022,595580
E09000003,Barnet,01/08/2022,603031
E09000003,Barnet,01/09/2022,603690
E09000004,Bexley,01/01/1995,64958
E09000004,Bexley,01/02/1995,64788
E09000004,Bexley,01/03/1995,64367
E09000004,Bexley,01/04/1995,64278
E09000004,Bexley,01/05/1995,63997
E09000004,Bexley,01/06/1995,64252
E09000004,Bexley,01/07/1995,63723
E09000004,Bexley,01/08/1995,64433
E09000004,Bexley,01/09/1995,64510
E09000004,Bexley,01/10/1995,64530
E09000004,Bexley,01/11/1995,63846
E09000004,Bexley,01/12/1995,63817
E09000004,Bexley,01/01/1996,63996
E09000004,Bexley,01/02/1996,64504
E09000004,Bexley,01/03/1996,64788
E09000004,Bexley,01/04/1996,65286
E09000004,Bexley,01/05/1996,65081
E09000004,Bexley,01/06/1996,65120
E09000004,Bexley,01/07/1996,65151
E09000004,Bexley,01/08/1996,65960
E09000004,Bexley,01/09/1996,66501
E09000004,Bexley,01/10/1996,66659
E09000004,Bexley,01/11/1996,66354
E09000004,Bexley,01/12/1996,66486
E09000004,Bexley,01/01/1997,67351
E09000004,Bexley,01/02/1997,67981
E09000004,Bexley,01/03/1997,67824
E09000004,Bexley,01/04/1997,68471
E09000004,Bexley,01/05/1997,69353
E09000004,Bexley,01/06/1997,70764
E09000004,Bexley,01/07/1997,71130
E09000004,Bexley,01/08/1997,72141
E09000004,Bexley,01/09/1997,72830
E09000004,Bexley,01/10/1997,73379
E09000004,Bexley,01/11/1997,73620
E09000004,Bexley,01/12/1997,74630
E09000004,Bexley,01/01/1998,76863
E09000004,Bexley,01/02/1998,78065
E09000004,Bexley,01/03/1998,79062
E09000004,Bexley,01/04/1998,78423
E09000004,Bexley,01/05/1998,79408
E09000004,Bexley,01/06/1998,80322
E09000004,Bexley,01/07/1998,81580
E09000004,Bexley,01/08/1998,81775
E09000004,Bexley,01/09/1998,82217
E09000004,Bexley,01/10/1998,82767
E09000004,Bexley,01/11/1998,83838
E09000004,Bexley,01/12/1998,83264
E09000004,Bexley,01/01/1999,83064
E09000004,Bexley,01/02/1999,82928
E09000004,Bexley,01/03/1999,83334
E09000004,Bexley,01/04/1999,84267
E09000004,Bexley,01/05/1999,84513
E09000004,Bexley,01/06/1999,85021
E09000004,Bexley,01/07/1999,85713
E09000004,Bexley,01/08/1999,86489
E09000004,Bexley,01/09/1999,88719
E09000004,Bexley,01/10/1999,90657
E09000004,Bexley,01/11/1999,92722
E09000004,Bexley,01/12/1999,93905
E09000004,Bexley,01/01/2000,94978
E09000004,Bexley,01/02/2000,96820
E09000004,Bexley,01/03/2000,98306
E09000004,Bexley,01/04/2000,99378
E09000004,Bexley,01/05/2000,101274
E09000004,Bexley,01/06/2000,102654
E09000004,Bexley,01/07/2000,104526
E09000004,Bexley,01/08/2000,106696
E09000004,Bexley,01/09/2000,108170
E09000004,Bexley,01/10/2000,108290
